ChromosomeName,StartPosition,EndPosition,FileName,NumberOfFilesFoundIn,NumberMatchingBasePairs
chr20,37026018,37026191,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,173
chr20,37031190,37031206,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,16
chr20,37048930,37049162,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,232
chr20,37060318,37060441,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,123
chr20,37077508,37077533,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,25
chr20,37089627,37090864,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1237
chr20,37093299,37093994,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,695
chr20,37099414,37099993,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,579
chr20,37104500,37104712,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,212
chr20,37271033,37271561,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,528
chr20,37315360,37315653,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,293
chr20,37331955,37332130,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,175
chr20,37347071,37347162,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,91
chr20,37496046,37496555,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,509
chr20,37870919,37871403,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,484
chr20,38065071,38065127,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,56
chr20,38269258,38269289,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,31
chr20,38287661,38287986,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,325
chr20,38536623,38537124,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,501
chr20,38683035,38683651,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,616
chr20,38691966,38692096,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,130
chr20,38963815,38964777,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,962
chr20,39047576,39047664,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,88
chr20,39317240,39317882,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,642
chr20,39329478,39329547,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,69
chr20,39384221,39385523,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1302
chr20,39407851,39408642,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,791
chr20,39479570,39480292,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,722
chr20,39512368,39513180,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,812
chr20,39651201,39651513,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,312
chr20,39776441,39776545,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,104
chr20,39776546,39776567,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,21
chr20,39823996,39824295,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,299
chr20,40084289,40084844,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,555
chr20,40338324,40338433,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,109
chr20,40524315,40524464,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,149
chr20,40638401,40638579,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,178
chr20,40726996,40728899,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1903
chr20,40816390,40816559,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,169
chr20,40923480,40923798,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,318
chr20,41202242,41202627,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,385
chr20,41273422,41273746,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,324
chr20,41352334,41352455,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,121
chr20,41357092,41358044,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,952
chr20,41475911,41476327,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,416
chr20,41499368,41499831,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,463
chr20,41573868,41574569,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,701
chr20,41688397,41689595,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1198
chr20,41716109,41716243,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,134
chr20,41817248,41819429,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,2181
chr20,42142347,42143676,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1329
chr20,42216731,42217206,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,475
chr20,42218542,42220455,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1913
chr20,42224304,42224479,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,175
chr20,42267071,42267188,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,117
chr20,42325327,42325604,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,277
chr20,42367189,42367573,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,384
chr20,42558588,42559465,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,877
chr20,42799770,42799909,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,139
chr20,42803592,42803769,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,177
chr20,42869582,42869889,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,307
chr20,42948567,42949334,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,767
chr20,42951194,42951467,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,273
chr20,43007737,43007824,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,87
chr20,43026122,43026199,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,77
chr20,43049371,43049653,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,282
chr20,43140457,43140515,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,58
chr20,43192883,43193088,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,205
chr20,43220781,43221525,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,744
chr20,43289503,43290113,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,610
chr20,43301488,43302136,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,648
chr20,43923295,43923518,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,223
chr20,43923519,43923581,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,62
chr20,43974836,43976573,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,3474
chr20,43974836,43976573,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,2,3474
chr20,43994260,43995272,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1012
chr20,44024293,44024467,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,174
chr20,44071353,44071895,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,542
chr20,44107331,44107484,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,153
chr20,44369778,44370072,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,294
chr20,44492415,44492966,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,551
chr20,44541514,44541673,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,159
chr20,44589795,44589942,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,147
chr20,44656760,44657054,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,294
chr20,44702302,44703409,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1107
chr20,44714376,44714710,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,334
chr20,44716175,44716333,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,158
chr20,44725550,44725807,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,257
chr20,44749482,44749505,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,23
chr20,44792229,44792544,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,315
chr20,44881138,44881291,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,153
chr20,44885863,44885903,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,40
chr20,44935911,44936857,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,946
chr20,44975478,44975594,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,116
chr20,45103212,45104035,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,823
chr20,45165344,45165676,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,332
chr20,45287280,45287356,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,76
chr20,45297263,45297810,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,547
chr20,45333182,45333397,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,215
chr20,45365733,45366450,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,717
chr20,45416468,45416611,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,143
chr20,45465307,45465386,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,79
chr20,45465387,45465486,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,198
chr20,45465387,45465486,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,198
chr20,45465487,45465603,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,116
chr20,45465604,45466280,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,676
chr20,45479697,45480302,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,605
chr20,45637512,45637580,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,68
chr20,45818111,45818305,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,194
chr20,45896188,45896544,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,356
chr20,45935380,45935851,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,471
chr20,45943021,45943293,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,272
chr20,45989107,45990175,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1068
chr20,45996391,45996574,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,183
chr20,46151883,46152106,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,223
chr20,46152107,46153450,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1343
chr20,46163437,46163571,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,134
chr20,46185735,46186035,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,300
chr20,46210328,46210833,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,505
chr20,46244680,46245176,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,2,992
chr20,46244680,46245176,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,2,992
chr20,46247504,46247593,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,89
chr20,46582931,46582962,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,31
chr20,46717176,46717393,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,217
chr20,46740878,46741186,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,308
chr20,47023902,47024404,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,502
chr20,47202486,47202524,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,38
chr20,47253831,47255393,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1562
chr20,47308533,47308946,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,413
chr20,47441008,47442154,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1146
chr20,47672881,47673171,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,290
chr20,47676211,47676499,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,288
chr20,47770021,47770416,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,395
chr20,47831632,47832704,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1072
chr20,47934832,47936374,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1542
chr20,48043530,48043903,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,373
chr20,48044673,48044827,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,154
chr20,48084921,48085682,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,761
chr20,48100770,48100947,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,177
chr20,48135387,48135544,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,157
chr20,48156874,48157087,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,213
chr20,48206089,48206753,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,664
chr20,48226620,48226773,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,153
chr20,48227076,48228184,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1108
chr20,48233564,48234404,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,840
chr20,48278436,48280567,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,2131
chr20,48329486,48329919,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,433
chr20,48358874,48359379,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,505
chr20,48421961,48422181,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,220
chr20,48422182,48422428,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,246
chr20,48423052,48423298,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,246
chr20,48447481,48449680,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,2199
chr20,48461250,48462436,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1186
chr20,48465585,48465611,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,26
chr20,48472233,48472432,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,199
chr20,48499156,48499998,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,842
chr20,48531457,48532436,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,979
chr20,48563710,48564393,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,683
chr20,48577445,48577645,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,200
chr20,48629602,48629812,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,210
chr20,48683892,48684090,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,198
chr20,48725012,48725959,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,947
chr20,48846364,48847111,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,747
chr20,48872182,48872455,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,273
chr20,49195826,49196241,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,415
chr20,49221053,49221564,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,511
chr20,49247003,49247278,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,275
chr20,49295510,49295632,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,122
chr20,49325081,49325228,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,147
chr20,49334092,49334412,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,320
chr20,49338308,49338788,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,480
chr20,49344363,49344425,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,62
chr20,49451629,49452004,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,375
chr20,49498673,49498882,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,209
chr20,49542053,49542415,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,362
chr20,49552279,49553186,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,907
chr20,49559152,49559492,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,340
chr20,49618696,49620173,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1477
chr20,49731484,49731815,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,331
chr20,49803360,49803425,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,65
chr20,49891057,49891633,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,576
chr20,50005434,50006779,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1345
chr20,50112688,50112705,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,17
chr20,50158211,50160036,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1825
chr20,50238305,50239458,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1153
chr20,50271422,50271906,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,484
chr20,50275299,50275484,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,185
chr20,50304081,50304816,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,735
chr20,50373308,50373907,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,599
chr20,50483764,50484192,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,428
chr20,50501221,50501512,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,291
chr20,50584209,50584349,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,140
chr20,50624146,50624162,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,16
chr20,50798909,50799035,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,126
chr20,50836689,50836984,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,295
chr20,50877928,50879271,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1343
chr20,50882762,50883076,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,314
chr20,50883077,50883138,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,61
chr20,51048131,51048379,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,248
chr20,51075016,51075200,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,184
chr20,51190059,51190879,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,820
chr20,51296185,51296248,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,63
chr20,51410604,51410824,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,220
chr20,51530002,51530866,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,864
chr20,51641062,51641841,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,779
chr20,52105780,52106034,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,254
chr20,52143230,52144638,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1408
chr20,52210085,52211216,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1131
chr20,52220059,52220233,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,174
chr20,52224090,52224281,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,191
chr20,52287254,52287426,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,172
chr20,52297145,52297705,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,560
chr20,52658486,52658808,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,322
chr20,52704278,52704489,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,211
chr20,52818692,52818902,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,210
chr20,52818903,52819544,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,641
chr20,52852887,52853286,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,399
chr20,53116609,53116829,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,220
chr20,53235932,53236729,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,797
chr20,53288669,53288706,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,37
chr20,53383020,53383413,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,393
chr20,54184231,54184925,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,694
chr20,54301238,54302063,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,825
chr20,54561069,54561121,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,52
chr20,54707176,54707359,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,183
chr20,54926590,54927095,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,505
chr20,54955191,54955469,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,278
chr20,55068028,55068491,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,463
chr20,55068492,55068664,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,172
chr20,55156916,55156955,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,39
chr20,55204767,55206262,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1495
chr20,55347820,55348085,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,265
chr20,55433161,55434666,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1505
chr20,55958307,55959262,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,955
chr20,56051750,56051945,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,195
chr20,56054905,56055092,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,187
chr20,56152958,56153670,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,712
chr20,56249909,56249937,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,28
chr20,56259158,56260447,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1289
chr20,56307893,56308231,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,338
chr20,56308267,56310187,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1920
chr20,56361570,56363730,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,2160
chr20,56371793,56372202,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,409
chr20,56425837,56427652,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1815
chr20,56504708,56505788,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1080
chr20,56545173,56545614,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,441
chr20,56577936,56579042,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1106
chr20,56579043,56580220,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1177
chr20,56755609,56755903,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,294
chr20,56779420,56779547,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,127
chr20,56779955,56782196,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,2241
chr20,56865790,56866689,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,899
chr20,56898856,56899478,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,622
chr20,56899719,56899875,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,156
chr20,56907905,56908080,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,175
chr20,57002098,57002128,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,30
chr20,57249616,57250678,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1062
chr20,57360971,57362019,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1048
chr20,57364341,57366063,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1722
chr20,57378398,57378816,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,418
chr20,57380042,57380641,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,599
chr20,57429231,57429457,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,226
chr20,57466858,57467553,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,695
chr20,57485241,57485741,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,500
chr20,57546876,57547470,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,594
chr20,57579464,57579713,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,249
chr20,57588425,57589121,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,696
chr20,57729244,57730080,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,836
chr20,57900128,57900336,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,208
chr20,57906141,57906521,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,380
chr20,57965312,57965373,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,61
chr20,58061943,58062073,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,130
chr20,58224075,58225883,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1808
chr20,58229544,58229841,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,297
chr20,58252683,58252950,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,267
chr20,58401243,58401376,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,133
chr20,58459684,58460654,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,970
chr20,58475805,58476433,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,628
chr20,58528524,58529305,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,781
chr20,58534261,58534694,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,433
chr20,58576697,58576767,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,70
chr20,58655002,58656104,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1102
chr20,58797098,58797812,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,714
chr20,58836069,58836487,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,418
chr20,58904163,58904308,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,145
chr20,58961793,58962435,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,642
chr20,58999790,59000766,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,976
chr20,59290136,59290190,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,54
chr20,59306626,59306919,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,293
chr20,59763472,59764742,iCellNeuron_HTTLOC_CAPCxHTT_REP2.bed,1,1270
chr20,59826326,59827477,iCellNeuron_HTTLOC_CAPCxHTT_REP1.bed,1,1151
chr20,59828083,59828520,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,437
chr20,59974848,59975055,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,207
chr20,60033895,60034400,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,505
chr20,60090484,60091847,iCellNeuron_HTTLOC_CAPCxHTT_REP3.bed,1,1363
